識別碼,新聞標題,新聞分類,發布日期,新聞前言,新聞連結,來源媒體,來源媒體連結,資料更新時間
news_341adbc74cc5b827c4d89970bfcd0106,美國大選關鍵州喬州提前投票 各方緊盯嚴防計票爭議,公視每日新聞,10/23/2024 20:36,美國總統大選倒數2週，賀錦麗（Kamala Harris）和川普（Donald Trump）的雙方陣營努力催票，造就一波提早投票人潮。公視國際記者張瀚人到喬治亞州採訪，這裡被視為是大選重要關鍵州，當地展開提早投票已經1週，目前進入第2週，人潮還會持續嗎？喬治亞州對於未來計票開票、有什麼準備呢？,https://news.pts.org.tw/article/720849,公視新聞網,https://news.pts.org.tw/,10/30/2024 12:43
news_1374d4f825729cb7983c43f5758389e8,2024美國大選辯論9/11登場 辯論流程、焦點議題一次看,公視每日新聞,9/10/2024 13:03,2024美國總統大選將於11月舉行，副總統賀錦麗及前總統川普2位候選人的首場辯論會將在台灣時間明（11）日上午9時登場。辯論的流程和規則是什麼？攻防焦點議題有哪些？,https://news.pts.org.tw/article/714050,公視新聞網,https://news.pts.org.tw/,9/17/2024 12:23
news_b13046b5f2f9bb3b7d5cdbd96bc979b6,川普、賀錦麗首場辯論砲火猛烈 美國民眾齊聚場外觀看,公視每日新聞,9/11/2024 20:28,川普與賀錦麗首次辯論，場內砲火猛烈、場外也很熱鬧，不少美國民眾是選擇聚在一起觀看這場電視辯論，公視國際記者張瀚也走進洛杉磯一家夜店，實際體會不同立場民眾共聚一堂，以掌聲、噓聲觀看辯論的過程。,https://news.pts.org.tw/article/714359,公視新聞網,https://news.pts.org.tw/,9/18/2024 12:25
news_ab2062d605fe9dcaacdb13274e332d76,911恐攻23週年紀念 川普、賀錦麗擱歧見握手寒暄,公視每日新聞,9/12/2024 14:49,美國總統大選辯論後，共和黨候選人川普（Donald Trump）和民主黨候選人賀錦麗（Kamala Harris），在紐約911恐攻23週年紀念活動，暫時擱下政治歧見、握手寒暄。面對記者追問川普是否還會與賀錦麗進行辯論？川普強調，只有輸家才會喊著要再比一次，不過如果由國家廣播公司或福斯新聞主辦，他會好好考慮。,https://news.pts.org.tw/article/714411,公視新聞網,https://news.pts.org.tw/,9/19/2024 12:20
news_2ffd89e3d7bb48de2ccbfb43d0abe5b1,川普稱「移民吃寵物」 春田市府澄清從未接獲有人報案,公視每日新聞,9/13/2024 10:06,就在美國前總統川普（Donald Trump）於辯論中提出「海地等國移民綁架寵物貓狗來吃」並遭澄清是錯誤訊息後2日，俄亥俄州春田市府12日接獲炸彈威脅而疏散關閉，據了解是跟移民問題有關。,https://news.pts.org.tw/article/714562,公視新聞網,https://news.pts.org.tw/,9/20/2024 12:20
news_374f4950d39c27cad56f9d0e08722225,美選搖擺州威斯康辛提前投票 川普盼扭轉2020小輸局面,公視每日新聞,10/23/2024 15:28,美國總統大選倒數2星期，7大搖擺州之一的威斯康辛州，22日提前舉行投票，川普期盼扭轉2020年在該州小輸的局面。至於7大搖擺州旅居海外的160萬合格選民，對選情也有決定性影響。此外，美國年輕亞裔選民的影響力提升，最新調查顯示，在許多議題上偏向支持民主黨的賀錦麗。,https://news.pts.org.tw/article/720728,公視新聞網,https://news.pts.org.tw/,10/30/2024 12:43
news_0e356fccf79b1b5bdc3f3a1237d488ee,川普二度遇襲沒有受傷 嫌犯逃亡途中被警方逮捕,公視每日新聞,9/16/2024 20:27,競選白宮寶座的美國前總統川普（Donald Trump），於台灣時間16日凌晨再度遭遇暗殺未遂，這次川普沒有受傷，事後也在社群貼文向支持者報平安，距離上次在賓州造勢場合遇襲只有64天，正副總統拜登（Joe Biden）跟賀錦麗（Kamala Harris）隨即發表聲明譴責暴力行為。至於58歲的嫌犯萊恩魯斯也在逃離現場途中遭到逮捕。,https://news.pts.org.tw/article/715056,公視新聞網,https://news.pts.org.tw/,9/23/2024 12:24
news_1f06fe51726d627ce8639f8cad5392fe,美選民調陷僵局 專家分析「10月驚奇」恐撼動選戰,公視每日新聞,10/24/2024 20:40,美國總統大選進入最後倒數，川普（Donald Trump）與賀錦麗（Kamala Harris）民調仍在僵局。2大陣營都密切關注這個階段，任何一點突發事件都可能影響勝負的10月驚奇（October Surprise），2位候選人也頻繁接受專訪，造訪搖擺州固票。,https://news.pts.org.tw/article/721046,公視新聞網,https://news.pts.org.tw/,10/31/2024 12:20
news_677448a19f345f850714e00ffc7dbf61,選民關注賀錦麗、川普電視辯論 6710萬人觀看超越拜川辯論,公視每日新聞,9/12/2024 20:46,美國總統大選第2場電視辯論，民主黨候選人賀錦麗（Kamala Harris）有備而來，頻頻出招；共和黨候選人川普（Donald Trump）則是被激怒到表現荒腔走板，連帶拖累旗下媒體與技術集團（Trump Media & Technology Group）的股價，11日開盤就下跌了16%。然而賀錦麗的民調支持度，並未因此大幅提升。《華盛頓郵報》（The Washington Post）針對中間選民所做的調查，顯示川普在經濟議題略勝一籌。,https://news.pts.org.tw/article/714532,公視新聞網,https://news.pts.org.tw/,9/19/2024 12:20
news_358f00089617daa24a6621224608dec4,瑞典智庫全球民主狀況指數報告 約半數國家出現倒退現象,公視每日新聞,9/17/2024 20:47,今（2024）年是全球大選年，共有超過30億人參加各種大選，民主制度看似蓬勃發展，但瑞典智庫的最新研究卻發現，大約一半的國家都出現民主倒退現象，包括投票率降低、選舉結果爭議變多等等，都讓選舉作為民主根基的公信力受到威脅。,https://news.pts.org.tw/article/715223,公視新聞網,https://news.pts.org.tw/,9/24/2024 12:22
news_bbd4d0228caf34b2cd16162a4a37b8b4,二度遇襲後談論案發細節 川普：聽到槍響後被護送離開,公視每日新聞,9/17/2024 20:46,攜帶裝有瞄準鏡頭半自動步槍，藏身在美國前總統川普的高爾夫球場，疑似企圖暗殺的嫌犯萊恩魯斯，16日在佛州西棕櫚灘聯邦法院首次出庭，遭檢方以兩項違反聯邦槍枝法的罪行拘捕。川普當天首度就案情細節發表談話，表示只聽到4、5聲槍聲，就被幹員護送離開現場，還稱讚維安表現非常出色。而他的競選搭檔范斯則是在保守派團體的募款餐會表示，川普已經兩次遇險，卻沒人嘗試殺害賀錦麗，足以說明左派需要淡化激烈言論，停止胡說八道。,https://news.pts.org.tw/article/715224,公視新聞網,https://news.pts.org.tw/,9/24/2024 12:22
news_ac6b66b226827434d5b61bd797a1ddce,川普重返遇刺點造勢 賀錦麗至北卡勘災,公視每日新聞,10/7/2024 14:55,美國共和統候選人川普（Donald Trump），5日重返7月遇刺的賓州巴特勒造勢，而且還請來科技富豪馬斯克（Elon Musk）站台。馬斯克對群眾催票，並聲稱如果川普11月沒當選總統，這黨總就是最後一次選舉。至於民主黨總統候選人賀錦麗（Kamala Harris）則前往北卡羅萊納州勘災，並承諾聯邦政府將繼續提供援助。,https://news.pts.org.tw/article/718171,公視新聞網,https://news.pts.org.tw/,10/14/2024 12:28
news_952e803887dfb09f1909417e1bead312,賀錦麗稱還欠選民一場辯論會 川普：不會有第3次,公視每日新聞,9/13/2024 13:29,經過10日的辯論會後，美國共和黨總統候選人川普（Donald Trump）表示，不會再與民主黨對手賀錦麗（Kamala Harris）辯論，即使賀錦麗認為有責任為了選民再辯一次；路透社與益普索的民調顯示，53%的人認為賀錦麗在這場辯論勝出，但民調專家指出，川普在經濟層面的基本盤仍然強勁。,https://news.pts.org.tw/article/714611,公視新聞網,https://news.pts.org.tw/,9/20/2024 12:20
news_517d6552a78bee12c42d8f0572d315e7,美國年輕女性自由主義者大增 可能成總統大選關鍵變數,公視每日新聞,9/13/2024 13:27,民調機構蓋洛普（Gallup）12日發布的分析顯示，美國傾向自由主義的年輕女性逐漸增加，近8年平均有40%認為自身政治立場偏向自由派。由於這些女性在墮胎權、環境、槍枝管制及種族等議題上也持自由主義觀點，可能因此成為此次美國總統大選民主黨候選人賀錦麗的一大助力，也為大選增添變數。,https://news.pts.org.tw/article/714619,公視新聞網,https://news.pts.org.tw/,9/20/2024 12:20
news_da58d78f6491b3e458f0b98b9b8be981,賀錦麗偕歐巴馬喬治亞州造勢 川普再批對手移民政策,公視每日新聞,10/25/2024 20:41,美國大選最後倒數12天，民主黨賀錦麗（Kamala Harris）在喬治亞州亞特蘭大市郊，舉行的造勢活動星光熠熠，加上前總統歐巴馬站台，超過2萬名支持者參加。共和黨川普（Donald Trump）則是在亞利桑那州與內華達州拉票，繼續拿拜登政府的移民政策發揮，稱美國變成「世界的垃圾桶」，又奚落賀錦麗在CNN選民提問節目的表現，稱她「智商低」。,https://news.pts.org.tw/article/721245,公視新聞網,https://news.pts.org.tw/,11/1/2024 12:22
news_592dff49261486082e5346cf13f691a2,拿下普選最高票也未必能入主白宮 美國總統怎麼選？什麼是選舉人團制？,公視每日新聞,10/30/2024 10:33,美國總統大選進入倒數計時，民主黨、共和黨2大政黨力拚選戰，然而由於美國選舉採取「選舉人團制」，候選人必須拿下至少270張選舉人票才算勝選。因此即使候選人拿下較高的普選票數，也不代表能順利問鼎白宮。美國總統怎麼選？什麼是選舉人團制？《公視新聞網》為您整理美國大選相關資訊。,https://news.pts.org.tw/article/721795,公視新聞網,https://news.pts.org.tw/,11/6/2024 12:39
news_dc427853dc288431fee13b25ae8fd0c1,賀錦麗直搗共和黨票倉德州造勢 碧昂絲等知名影星同台支持,公視每日新聞,10/26/2024 20:22,美國總統大選倒數11天，民主黨候選人賀錦麗前往德州共和黨鐵票區造勢，在休士頓與流行音樂天后碧昂絲同台，現場還有知名歌手、影星、醫護人員加持，強打生育自主的選擇權。,https://news.pts.org.tw/article/721278,公視新聞網,https://news.pts.org.tw/,11/2/2024 12:23
news_36c19bd4fd9f6c3b19d656992c1b4462,歌手碧昂絲站台賀錦麗 與川普民調支持度膠著,公視每日新聞,10/26/2024 20:15,美國總統大選倒數11天，民主黨候選人賀錦麗前往共和黨票倉德州造勢，在休士頓跟流行音樂天后碧昂絲同台。川普則接受全球最紅播客節目專訪，最新民調顯示兩人支持率戰成平手。,https://news.pts.org.tw/article/721308,公視新聞網,https://news.pts.org.tw/,11/2/2024 12:23
news_37114f995443485e0f8e90986a50a9e1,美選倒數當局備戰防暴力滋擾 底特律開票中心加裝防彈玻璃,公視每日新聞,10/31/2024 21:00,美國總統大選倒數6日，關鍵搖擺州戰況持續膠著，川普、賀錦麗馬不停蹄造勢，選務人員也正在備戰各種錯誤訊息、陰謀論、人身威脅和可能的暴力滋擾。,https://news.pts.org.tw/article/722131,公視新聞網,https://news.pts.org.tw/,11/7/2024 12:24
news_8f5c760db7e9e810a75343dfb1be2369,高爾夫球場傳槍響 川普人身安全無礙,公視每日新聞,9/16/2024 14:59,美國前總統川普再度遇上暗殺未遂，聯邦調查局已對所謂「看似企圖暗殺」事件展開調查。川普是在15日打高球時，附近有持槍者逃逸，隨後被逮捕。川普競選團隊表示川普人身安全；他的競選對手、副總統賀錦麗譴責暴力。,https://news.pts.org.tw/article/714892,公視新聞網,https://news.pts.org.tw/,9/23/2024 12:24
news_d2635049e3c12d19e917e7a69ae4a731,憂川普重返白宮將衝擊台股 金管會：有萬全準備,公視每日新聞,10/30/2024 20:39,美國總統大選進入倒數，候選人川普（Donald Trump）重提「台灣偷了美國晶片業」，此番言論讓台股連跌3天。外界憂心若川普當選，可能對台股帶來衝擊。金管會主委彭金隆表示，不論結果如何都有萬全準備。,https://news.pts.org.tw/article/721942,公視新聞網,https://news.pts.org.tw/,11/6/2024 12:39
news_f03d1e9d778a926ad8ed8251dc6c21ae,日本自民黨失利與美大選將至 學者：政局恐影響區域安全,公視每日新聞,10/28/2024 15:12,日本眾議院大選落幕，自民黨及公明黨所組的執政聯盟席次大減、僅215席，睽違15年未能過半，被稱為歷史性的大敗。現任首相石破茂預料將面臨逼宮，也讓日本政壇進入動盪新時代。學者分析，日本政治狀況不安定，加上即將到來的美國總統大選，都可能影響到區域安全局勢，需慎防中國見縫插針。,https://news.pts.org.tw/article/721441,公視新聞網,https://news.pts.org.tw/,11/4/2024 12:23
news_ce44cd11993834e08d7bacde316bc3e6,美國大選開票關鍵參考指標 「出口民調」是什麼？準確性如何？,公視每日新聞,10/28/2024 14:40,美國大選選舉日即將到來，由於各州投票規定不一，加上除了現場投票之外，又有提前投票和不在籍投票等各種不同投票方式，因此開票不若台灣快速，花費的時間將從數日到數週不等。在這段期間，由各媒體或民調機構進行的出口民調，就成為判斷選情的重要參考工具。出口民調是什麼？有什麼用途？和實際結果會有落差嗎？,https://news.pts.org.tw/article/721457,公視新聞網,https://news.pts.org.tw/,11/4/2024 12:23
news_fafd5db44a13ed417462d270991a46b9,美國大選最後階段造勢拚場 川、賀赴密西根州鞏固基本盤,公視每日新聞,10/28/2024 20:45,美國大選最後階段，兩黨選擇回防基本盤，爭取不同族裔的選民。過去這週末在搖擺州---密西根州，川普與賀錦麗雙雙舉辦造勢，隔空拚場。共和黨的川普，選擇前往擁有9成白人人口的城鎮造勢；民主黨的賀錦麗不僅選定非裔人口比例較高的都會區舉辦造勢大會，更請來前第一夫人蜜雪兒歐巴馬站台，主打女性選民的力量。,https://news.pts.org.tw/article/721555,公視新聞網,https://news.pts.org.tw/,11/4/2024 12:23
news_948f9d5b48077e47022937f6819e8707,美國卡車工會打破多年傳統 表態拒絕支持兩黨候選人,公視每日新聞,9/19/2024 20:39,川普（Donald Trump）與賀錦麗（Kamala Harris）舉行總統辯論後，新民調顯示賀錦麗在關鍵搖擺州，賓州與密西根州都取得明顯領先。而美國最大工會之一的國際卡車司機工會，則打破長期支持民主黨的傳統，宣布這次大選兩黨都不支持，川普、賀錦麗繼續在移民問題隔空交戰。,https://news.pts.org.tw/article/715596,公視新聞網,https://news.pts.org.tw/,9/26/2024 12:19
