識別碼,新聞標題,新聞分類,發布日期,新聞前言,新聞連結,來源媒體,來源媒體連結,資料更新時間
news_5a5124ecbec70b58ea3f84e42c046bdf,美國大選倒數3天催票 賀錦麗驚喜現身週六夜現場[影],國際焦點,2024-11-03T08:54:43Z,（中央社紐約2日綜合外電報導）美國民主黨總統候選人、現任副總統賀錦麗今天結束一整天競選活動行程後，驚喜現身喜劇綜藝節目「週六夜現場」（Saturday Night Live），並嘲諷共和黨對手、前總統川普。,https://www.cna.com.tw/news/aopl/202411030133.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/10/2024 12:23:12
news_38e3f2d95a0a17b1b571484fa6c799d5,川普稱封口費案法官涉利益衝突 要求迴避3度遭駁回,國際焦點,2024-08-14T14:16:59Z,（中央社紐約14日綜合外電報導）承審美國前總統川普豔星封口費案的紐約法官莫城，第3度駁回川普要求他迴避的動議。川普陣營一再主張，莫城的女兒從事與民主黨相關的政治顧問工作構成利益衝突。,https://www.cna.com.tw/news/aopl/202408140406.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/21/2024 12:23:29
news_03ac9db3012c864fd843a316ce311fac,川普加州造勢 警方宣布逮捕附近持槍男性,國際焦點,2024-10-13T21:53:06Z,（中央社洛杉磯13日綜合外電報導）美國加州河濱郡警方今天宣布，一名男性因為非法持有一把霰彈槍和一把上膛手槍，遭到負責為共和黨總統候選人川普昨天在加州柯契拉造勢活動提供維安的警察逮捕。,https://www.cna.com.tw/news/aopl/202410140009.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/21/2024 12:22:37
news_be4aaa575632ef3881b054540b9c1abb,「激進左翼」若擾亂投票日 川普支持由美軍對付,國際焦點,2024-10-14T01:19:59Z,（中央社華盛頓13日綜合外電報導）美國共和黨總統候選人川普今天針對「激進」左翼分子揚言，如果他們擾亂11月5日大選，他支持美軍對付「內部敵人」。,https://www.cna.com.tw/news/aopl/202410140032.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/21/2024 12:22:37
news_6a9b675f98ba7dde721f66947a2b083a,惠譽：川普若當選 中韓越南GDP恐下滑1%,國際焦點,2024-10-14T11:10:28Z,（中央社倫敦14日綜合外電報導）惠譽國際信用評等公司今天表示，美國共和黨總統候選人、前總統川普若再次當選，可能導致數個亞洲經濟體的經濟成長速度顯著放緩，中國、韓國及越南尤其將受衝擊。,https://www.cna.com.tw/news/aopl/202410140330.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/21/2024 12:22:37
news_c4fedfcf39572c6da190c7d08bb4d54c,對北京有芥蒂？美國務院一反既往 未向中國發國慶賀電,國際新聞,2024-10-02T08:56:22Z,10月1日是中國成立75週年國慶，美國國務院往常會在這天之前向中國發賀電，但香港《南華早報》報導，迄今美國國務院尚未正式向中國發賀電，而包括多多個歐洲領導人、俄羅斯、北韓領導人...…,https://news.ltn.com.tw/news/world/breakingnews/4818326,自由時報,https://news.ltn.com.tw/list/breakingnews/world,10/09/2024 12:19:54
news_f2820663b84a39a48b0134e7222954b2,政治諷刺梗被當真 美國大選充斥新型「假訊息」,國際焦點,2024-10-14T13:14:14Z,（中央社華盛頓14日綜合外電報導）川普支持者燒彩虹旗卻燒掉自己房子？賀錦麗競選搭檔被自己州的美式足球隊唾棄？這些都只是諷刺網站製造的笑料，卻被網友當真流傳，成為今年美國總統大選新型「假訊息」。,https://www.cna.com.tw/news/aopl/202410140380.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/21/2024 12:22:37
news_24aeae21b77ad18725bc91d837834e66,川普重返社群X、范斯受訪攻敵營 大選倒數分進合擊搶聲量,國際焦點,2024-08-14T00:08:10Z,（中央社記者鍾佑貞華盛頓13日專電）美國大選倒數80餘天，「賀華配」在大型造勢活動助燃下，衝高一波聲勢。「川范配」也分進合擊，川普接受社群平台X老闆馬斯克專訪又獲准重返X，首篇推文吸引千萬瀏覽，范斯則拚曝光當打手，連番受訪攻敵營。,https://www.cna.com.tw/news/aopl/202408140010.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/21/2024 12:23:29
news_f098ef27964ac46e2faf8c4dd9bd7cac,川普評賀錦麗時代雜誌封面照為美女 遭媒體消遣,國際焦點,2024-08-14T00:36:15Z,（中央社記者石秀娟華盛頓13日專電）美國副總統賀錦麗成為民主黨總統候選人後，成為選戰焦點，插畫照也登上時代雜誌封面。共和黨總統候選人川普說她看起來是「史上最美女演員」，看起來像他妻子梅蘭妮亞。川普也遭美媒消遣。,https://www.cna.com.tw/news/aopl/202408140012.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/21/2024 12:23:29
news_04a0ac0929095519c655e408282f40f9,賀錦麗首場政策演說16日北卡發表 矛頭對準企業哄抬價格,國際焦點,2024-08-14T04:06:55Z,（中央社華盛頓13日綜合外電報導）美國副總統賀錦麗16日將首度以民主黨總統候選人身分，發表聚焦在政策上的演說，矛頭對準企業哄抬價格。這表示她的旋風式競選活動可能會讓大公司與企業高層如坐針氈。,https://www.cna.com.tw/news/aopl/202408140089.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/21/2024 12:23:29
news_1b5330e34bbf7f995e6fe74d49423828,社會安全制度上路89週年 賀錦麗向銀髮族催票,國際焦點,2024-08-14T06:31:24Z,（中央社華盛頓13日綜合外電報導）從搖擺舞到冰淇淋社交，美國民主黨總統候選人賀錦麗競選團隊將舉行一系列活動，紀念社會安全制度（Social Security）上路89週年，藉此拉攏通常傾向支持共和黨的美國長者。,https://www.cna.com.tw/news/aopl/202408140160.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/21/2024 12:23:29
news_8a6bddee2b7ebca0f5cb401a94f7f23b,川普與賀錦麗皆提小費免課稅 經濟學者不認同,國際焦點,2024-08-14T10:44:31Z,（中央社華盛頓14日綜合外電報導）美國總統候選人川普和賀錦麗在許多議題上意見分歧，這對競爭對手卻在取消小費稅方面找到共同點，然而許多人批評，這是在經濟上不負責任的民粹之舉。,https://www.cna.com.tw/news/aopl/202408140336.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/21/2024 12:23:29
news_e9a78afe7b5da9d3bbf79fd3bf8a1404,日本首相將換人 料美日同盟及關注台海和平基調不變,國際焦點,2024-08-14T13:54:47Z,（中央社記者楊明珠東京14日專電）日本首相、執政黨自由民主黨總裁岸田文雄不參選下個月舉行的自民黨總裁選舉，這意味著首相將換人。儘管首相換人，自民黨執政堅持以美日同盟為基軸的政策、關注台灣海峽和平穩定、實現自由開放印度太平洋的願景不至於改變。,https://www.cna.com.tw/news/aopl/202408140400.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/21/2024 12:23:29
news_5ed08568cdabb213b183022b4a874525,美通膨再放緩至逾3年低點 為Fed展開降息掃除障礙,國際焦點,2024-08-14T14:21:03Z,（中央社華盛頓14日綜合外電報導）美國今天公布的7月消費者物價指數（CPI）再度放緩，來到3年多以來的低點，也成為40年來最嚴重物價飆漲緩解的最新跡象，為聯邦準備理事會（Fed）9月展開降息鋪路。,https://www.cna.com.tw/news/aopl/202408140408.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/21/2024 12:23:29
news_c20726c8ed60c70dc232006cd399082d,美搖擺州最新民調賀錦麗幾乎全領先 川普僅贏內華達,國際焦點,2024-08-14T17:26:44Z,（中央社華盛頓14日綜合外電報導）根據今天公布的民調，在美國7大搖擺州中，民主黨總統候選人賀錦麗（Kamala Harris）目前在其中6州領先共和黨對手川普，或是打成平手。,https://www.cna.com.tw/news/aopl/202408150005.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/22/2024 12:19:46
news_7efbc0aa03fee34cc0c0b0d9153a4265,美自由主義黃金時代落幕？ 專家：政治板塊正在位移,國際新聞,2024-11-03T09:18:35Z,自2008年以來，美國民主黨在16年間掌控白宮長達12年，推動了包括「歐巴馬健保」在內的多項重大政策，並在文化領域上占據主導地位。然而，隨著2024年總統大選逼近，民主黨主導的...…,https://news.ltn.com.tw/news/world/breakingnews/4851175,自由時報,https://news.ltn.com.tw/list/breakingnews/world,11/10/2024 12:23:12
news_abd06b7566404edcbc3dda9f8f4c7737,對抗川普保守民粹主義 民主黨「左翼四姝」面臨分崩離析危機,國際新聞,2024-11-03T08:37:09Z,美國將於11月5日舉行總統及國會選舉，其中，由四位少數族裔女性左翼議員組成的「眾議院四人幫」（The Squad）選情備受矚目。這個在2018年崛起的政治團體，不僅代表美國左翼...…,https://news.ltn.com.tw/news/world/breakingnews/4851137,自由時報,https://news.ltn.com.tw/list/breakingnews/world,11/10/2024 12:23:12
news_b5417c26b43d7e4c6eb093219f463cff,僅剩2天！下任美國總統如何影響台海局勢？ 專家曝台灣1大挑戰！,國際新聞,2024-11-03T12:02:03Z,"祝蘭蕙／核稿編輯
2024美國總統大選將於本週二登場，民主黨籍候選人賀錦麗（Kamala Harris）和共和黨籍候選人川普（Donald Trump）誰會入主白宮，受到國際高度...…",https://news.ltn.com.tw/news/world/breakingnews/4851139,自由時報,https://news.ltn.com.tw/list/breakingnews/world,11/10/2024 12:23:12
news_46c1e332c059b140bce2360451840d9f,川賀首辯》賀錦麗犀利出擊 川普忙防守,國際新聞,2024-09-11T21:30:00Z,"〔編譯張沛元／綜合報導〕美國共和黨總統候選人川普與民主黨候選人賀錦麗的首場電視辯論十日在費城登場，檢察長出身的賀錦麗成功設陷激怒川普，川普一路居於守勢為己辯護。辯後專家看法與民調結果皆顯示，賀錦麗表現優於川普，但川普仍堅稱自己表現歷來最佳，還反嗆賀錦麗想再辦一場，是因為這場辯輸了。
這是今年美國總…",https://news.ltn.com.tw/news/world/paper/1666667,自由時報,https://news.ltn.com.tw/list/breakingnews/world,09/19/2024 12:20:41
news_d49328c1cc02578cfe7b925f121af019,川賀首辯》賀錦麗猛攻戰術奏效 激怒川普成功得分,國際新聞,2024-09-11T21:30:00Z,"〔編譯管淑平／綜合報導〕美國民主黨總統候選人賀錦麗十日在可能是與選戰對手、共和黨候選人川普唯一一場辯論會上，成功針對川普最大弱點：自尊下手，在辯論會上激怒川普，華盛頓郵報和紐約時報都認為，賀錦麗這招戰術成功。

賀主動握手下馬威 細數川普官司

賀錦麗選戰團隊十日在辯論開始前先推出廣告，內容…",https://news.ltn.com.tw/news/world/paper/1666668,自由時報,https://news.ltn.com.tw/list/breakingnews/world,09/19/2024 12:20:41
news_123f3d202ec3675ac3a330258a45da6d,8年前的3倍 美大選廣告費 逼近3900億,國際新聞,2024-09-16T21:30:00Z,"〔編譯孫宇青／綜合報導〕美國本次總統大選選情峰迴路轉，民主、共和兩黨陣營除了大打口水戰，也在廣告宣傳下功夫。統計顯示，雙方在總統及國會等其他選舉的廣告經費高達一二○億美元（約三八五八億台幣），幾乎是二○一六年大選廣告經費的三倍。

「法新社」根據廣告分析公司MediaRadar CMAG資料指出…",https://news.ltn.com.tw/news/world/paper/1667472,自由時報,https://news.ltn.com.tw/list/breakingnews/world,09/24/2024 12:22:30
news_1e0710164e04f3f2933d863998b81384,賀錦麗49%勝川普46%！　「搖擺州之首」賓州最新民調出爐,國際新聞,2024-09-17T02:39:00Z,距離美國2024年總統大選至今還有50天，依據美國一份最新民調統計，位居七大搖擺州之首的賓州，副總統、民主黨總統候選人賀錦麗（Kamala Harris）擁有49%支持率，領先前總統、共和黨總統候選人川普的46%。,https://www.ettoday.net/news/20240917/2818384.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,09/24/2024 12:22:30
news_c7e2a6f3e65ff1e5bb6dd6dc24352b74,川普轉彎！同意與賀錦麗辯論 但開出條件,國際新聞,2024-08-27T22:14:39Z,美國政治新聞網站「國會山莊報」（The Hill）8月27日報導，美國前總統川普（Donald Trump）同意於9月10日接受美國廣播公司新聞網（ABC News）主辦的辯論...…,https://news.ltn.com.tw/news/world/breakingnews/4782230,自由時報,https://news.ltn.com.tw/list/breakingnews/world,09/04/2024 12:19:23
news_d8d2d61cebc0c70ae55c9545be8bd1f9,美國會大廈暴動案 首位闖入者遭判刑53個月,國際新聞,2024-08-28T00:19:37Z,"美國前總統川普（Donald Trump）的支持者在2021年1月6日襲擊國會大廈，首位闖入大廈的男子今天遭法院判處53個月徒刑及2000美元（新台幣約6萬3800元）罰款。

    ...…",https://news.ltn.com.tw/news/world/breakingnews/4782235,自由時報,https://news.ltn.com.tw/list/breakingnews/world,09/04/2024 12:19:23
news_b4314f9422dc6300ce5e5cac6ea4f5aa,緊咬川普！特檢重擬起訴書 2020年大選爭議案添變數,國際新聞,2024-08-28T04:10:06Z,美國特別檢察官史密斯（Jack Smith）8月27日對前總統川普提出新的起訴書，修改了此前關於2020年總統大選結果爭議的指控，這一舉動反映了美國司法體系在處理前總統刑事指控...…,https://news.ltn.com.tw/news/world/breakingnews/4782505,自由時報,https://news.ltn.com.tw/list/breakingnews/world,09/04/2024 12:19:23
news_cb3e5eb59bb6a9ee73e13de1b3f96c5c,迴避媒體近40天 賀錦麗明接受CNN專訪,國際新聞,2024-08-28T08:33:48Z,美國副總統賀錦麗（Kamala Harris）自成為民主黨總統候選人後，已超過38天未接受任何正式媒體訪談或舉行記者會，面對媒體和公眾的強大壓力，終於同意在當地時間週四（29日...…,https://news.ltn.com.tw/news/world/breakingnews/4782958,自由時報,https://news.ltn.com.tw/list/breakingnews/world,09/04/2024 12:19:23
news_0dfe9c73dde263bd4c39ea8a5cf4c0ea,美控伊朗密謀買凶殺害波頓 懸賞6.3億元逮人,國際焦點,2024-09-27T05:27:20Z,（中央社華盛頓26日綜合外電報導）美國國務院今天宣布將提供2000萬美元（約新台幣6.3億元）懸賞金，徵求能夠讓謀劃行刺前白宮官員波頓（John Bolton）的伊朗幕後黑手落網的相關線索。,https://www.cna.com.tw/news/aopl/202409270129.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/04/2024 12:23:15
news_467e2652235766c26597be60621fab5b,美保守派媒體遭控誹謗 與電子投票系統業者和解,國際焦點,2024-09-27T06:35:24Z,（中央社德拉瓦州威明頓26日綜合外電報導）美國保守派媒體Newsmax Media今天表示，已就電子投票系統公司Smartmatic提起的誹謗訴訟達成保密和解協議。,https://www.cna.com.tw/news/aopl/202409270158.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/04/2024 12:23:15
news_628f0bf219c0d5a13350bf62d4fc9ce6,賀錦麗PK川普！2024美大選重要時程　贏家明年1月20日宣誓就職,國際新聞,2024-10-08T06:49:00Z,美國總統大選將於11月5日登場，由共和黨籍前總統川普與民主黨籍現任副總統賀錦麗（Kamala Harris）對決，以下是從現在到1月就職日期間，與選舉相關的事件時間表。,https://www.ettoday.net/news/20241008/2831441.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/15/2024 12:24:06
news_c453fd49319e51f06dc9612320e73501,美國總統大選登場 各州陸續開始投票,國際焦點,2024-11-05T12:35:29Z,（中央社華盛頓5日綜合外電報導）美國總統大選於當地時間5日登場，各州已陸續開放投票。其中，康乃狄克、紐澤西、紐約、新罕布什爾、維吉尼亞等州投票所於美東時間上午6時（台北時間5日晚間7時）開放。,https://www.cna.com.tw/news/aopl/202411050405.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/12/2024 12:20:21
news_0579bf73406f6b24bba2820ff2589016,德國極右派挑起文化戰爭 對包浩斯文化進行攻擊,國際新聞,2024-10-27T15:56:24Z,"祝蘭蕙／核稿編輯
包浩斯（Bauhaus）塑造了現代工業設計，並持續激發世界各地建築師和產品設計師的靈感，但對德國極右派的一些人來說，卻認為包浩斯文化並不值得宣揚。

據《路...…",https://news.ltn.com.tw/news/world/breakingnews/4843886,自由時報,https://news.ltn.com.tw/list/breakingnews/world,11/03/2024 12:29:11
news_985c020a74f870d3beaf835c8b9f4690,川普發文稱選前不再辯論 堅持自己10日辯贏賀錦麗,國際焦點,2024-09-12T20:29:21Z,（中央社華盛頓12日綜合外電報導）美國共和黨總統候選人川普今天表示，在11月5日總統大選前，他不會再跟民主黨對手賀錦麗辯論，並堅稱自己在10日的辯論會上擊敗賀錦麗，但幾份民調顯示當天是由賀錦麗勝出。,https://www.cna.com.tw/news/aopl/202409130009.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,09/20/2024 12:20:46
